Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Rating,Payment,Date,Time,cogs,gross margin percentage,gross income
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,7.4,Cash,01/11/2019,08:10:00 p. m.,257.39,4.761904762,12.8695
732-67-5346,A,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,$72.40,7.8,Credit card,01/11/2019,07:07:00 p. m.,68.95,4.761904762,3.4475
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,$74.46,8.3,Ewallet,03/10/2019,07:35:00 p. m.,70.91,4.761904762,3.5455
596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,$133.92,6.6,Credit card,03/10/2019,02:04:00 p. m.,127.54,4.761904762,6.377
790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,$180.62,7.9,Credit card,03/10/2019,06:59:00 p. m.,172.02,4.761904762,8.601
162-48-8011,A,Yangon,Member,Female,Food and beverages,44.59,5,11.1475,234.0975,8.5,Cash,02/10/2019,03:10:00 p. m.,222.95,4.761904762,11.1475
577-34-7579,C,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,$477.13,5.4,Cash,01/10/2019,05:16:00 p. m.,454.41,4.761904762,22.7205
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,6.7,Cash,03/09/2019,11:23:00 a. m.,890.73,4.761904762,44.5365
815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,$523.85,5.4,Cash,03/09/2019,07:09:00 p. m.,498.9,4.761904762,24.945
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,$331.13,4.6,Ewallet,02/09/2019,07:17:00 p. m.,315.36,4.761904762,15.768
428-83-5800,C,Naypyitaw,Member,Female,Food and beverages,21.08,3,3.162,66.402,7.3,Cash,02/09/2019,10:25:00 a. m.,63.24,4.761904762,3.162
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,$33.43,7.7,Cash,02/09/2019,01:22:00 p. m.,31.84,4.761904762,1.592
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,$22.66,7.2,Ewallet,02/09/2019,10:02:00 a. m.,21.58,4.761904762,1.079
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,8.5,Cash,03/08/2019,03:27:00 p. m.,88.15,4.761904762,4.4075
549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,$71.57,7,Ewallet,03/08/2019,08:15:00 p. m.,68.16,4.761904762,3.408
574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,$90.87,5.7,Ewallet,03/08/2019,04:53:00 p. m.,86.54,4.761904762,4.327
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,$348.71,6,Ewallet,01/08/2019,02:25:00 p. m.,332.1,4.761904762,16.605
571-94-0759,B,Mandalay,Member,Female,Food and beverages,74.6,10,37.3,783.3,9.5,Cash,01/08/2019,08:55:00 p. m.,746,4.761904762,37.3
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,$76.58,4.3,Credit card,01/08/2019,07:09:00 p. m.,72.93,4.761904762,3.6465
663-86-9076,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.416,$575.74,8.5,Ewallet,01/08/2019,03:57:00 p. m.,548.32,4.761904762,27.416
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,4,Cash,01/08/2019,07:38:00 p. m.,655.92,4.761904762,32.796
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,$209.56,8,Ewallet,03/07/2019,08:37:00 p. m.,199.58,4.761904762,9.979
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,$103.82,9.9,Ewallet,02/07/2019,06:23:00 p. m.,98.88,4.761904762,4.944
252-56-2699,A,Yangon,Normal,Male,Food and beverages,43.19,10,21.595,$453.50,8.2,Ewallet,02/07/2019,04:48:00 p. m.,431.9,4.761904762,21.595
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,$570.78,6.1,Credit card,02/07/2019,11:28:00 a. m.,543.6,4.761904762,27.18
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,$85.74,7.3,Cash,01/07/2019,12:37:00 p. m.,81.66,4.761904762,4.083
889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,17.828,$374.39,7.8,Credit card,01/07/2019,12:20:00 p. m.,356.56,4.761904762,17.828
468-01-2051,B,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,$456.29,5.4,Ewallet,03/06/2019,01:46:00 p. m.,434.56,4.761904762,21.728
183-56-6882,C,Naypyitaw,Member,Female,Food and beverages,99.42,4,19.884,$417.56,7.5,Ewallet,02/06/2019,10:42:00 a. m.,397.68,4.761904762,19.884
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,$55.04,6.3,Credit card,02/06/2019,10:22:00 a. m.,52.42,4.761904762,2.621
727-46-3608,B,Mandalay,Member,Female,Food and beverages,20.01,9,9.0045,$189.09,4.1,Ewallet,02/06/2019,03:47:00 p. m.,180.09,4.761904762,9.0045
393-65-2792,C,Naypyitaw,Normal,Male,Food and beverages,89.48,10,44.74,$939.54,9.6,Credit card,01/06/2019,12:46:00 p. m.,894.8,4.761904762,44.74
662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,$214.94,9.9,Ewallet,01/06/2019,01:58:00 p. m.,204.7,4.761904762,10.235
510-95-6347,B,Mandalay,Member,Female,Food and beverages,48.52,3,7.278,$152.84,4,Ewallet,03/05/2019,06:17:00 p. m.,145.56,4.761904762,7.278
829-49-1914,C,Naypyitaw,Member,Female,Food and beverages,78.31,10,39.155,$822.26,6.6,Ewallet,03/05/2019,04:24:00 p. m.,783.1,4.761904762,39.155
895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,$56.95,8,Ewallet,03/05/2019,07:46:00 p. m.,54.24,4.761904762,2.712
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,$92.30,6.7,Ewallet,02/05/2019,07:42:00 p. m.,87.9,4.761904762,4.395
374-17-3652,B,Mandalay,Member,Female,Food and beverages,42.82,9,19.269,$404.65,8.9,Credit card,02/05/2019,03:26:00 p. m.,385.38,4.761904762,19.269
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,8.8,Cash,02/05/2019,10:17:00 a. m.,283.62,4.761904762,14.181
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,$74.76,9.2,Credit card,01/05/2019,08:40:00 p. m.,71.2,4.761904762,3.56
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,8.5,Cash,03/04/2019,10:39:00 a. m.,298.64,4.761904762,14.932
228-96-1411,C,Naypyitaw,Member,Female,Food and beverages,98.7,8,39.48,829.08,7.6,Cash,03/04/2019,08:39:00 p. m.,789.6,4.761904762,39.48
151-33-7434,B,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,$71.16,6.5,Credit card,02/04/2019,08:43:00 p. m.,67.77,4.761904762,3.3885
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,$98.03,7.4,Ewallet,02/04/2019,06:53:00 p. m.,93.36,4.761904762,4.668
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,$609.17,4,Credit card,30/03/2019,07:26:00 p. m.,580.16,4.761904762,29.008
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,$196.14,5.5,Cash,30/03/2019,04:34:00 p. m.,186.8,4.761904762,9.34
212-62-1842,A,Yangon,Normal,Male,Food and beverages,58.26,6,17.478,$367.04,9.9,Cash,28/03/2019,04:44:00 p. m.,349.56,4.761904762,17.478
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,$121.59,7.5,Ewallet,28/03/2019,01:57:00 p. m.,115.8,4.761904762,5.79
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,$225.79,9.2,Credit card,28/03/2019,03:30:00 p. m.,215.04,4.761904762,10.752
470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,12.835,$269.54,9.1,Credit card,28/03/2019,03:31:00 p. m.,256.7,4.761904762,12.835
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,$209.12,6.4,Credit card,28/03/2019,07:16:00 p. m.,199.16,4.761904762,9.958
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,$101.81,4.3,Credit card,27/03/2019,07:11:00 p. m.,96.96,4.761904762,4.848
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,$167.03,6.2,Ewallet,27/03/2019,04:30:00 p. m.,159.08,4.761904762,7.954
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,9.2,Cash,27/03/2019,02:03:00 p. m.,157.02,4.761904762,7.851
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,$91.82,7.3,Credit card,27/03/2019,08:29:00 p. m.,87.45,4.761904762,4.3725
633-44-8566,A,Yangon,Member,Male,Food and beverages,49.38,7,17.283,$362.94,7.3,Credit card,27/03/2019,08:35:00 p. m.,345.66,4.761904762,17.283
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,$154.13,8.4,Ewallet,26/03/2019,10:31:00 a. m.,146.79,4.761904762,7.3395
110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,$248.41,9.4,Credit card,25/03/2019,08:18:00 p. m.,236.58,4.761904762,11.829
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,$232.64,8,Ewallet,25/03/2019,03:19:00 p. m.,221.56,4.761904762,11.078
588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.291,321.111,4.2,Cash,24/03/2019,10:43:00 a. m.,305.82,4.761904762,15.291
407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,$465.44,4.4,Ewallet,23/03/2019,07:16:00 p. m.,443.28,4.761904762,22.164
865-92-6136,A,Yangon,Normal,Male,Food and beverages,52.75,3,7.9125,$166.16,9.3,Ewallet,23/03/2019,10:16:00 a. m.,158.25,4.761904762,7.9125
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,$296.94,4.5,Credit card,22/03/2019,07:06:00 p. m.,282.8,4.761904762,14.14
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,$360.93,5.9,Ewallet,21/03/2019,05:04:00 p. m.,343.74,4.761904762,17.187
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,$251.72,5,Credit card,20/03/2019,07:28:00 p. m.,239.73,4.761904762,11.9865
213-72-6612,A,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,$90.83,6.2,Cash,20/03/2019,03:56:00 p. m.,86.5,4.761904762,4.325
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,9.8,Cash,20/03/2019,07:44:00 p. m.,91.61,4.761904762,4.5805
650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,$65.74,8,Credit card,20/03/2019,01:53:00 p. m.,62.61,4.761904762,3.1305
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,7.6,Cash,19/03/2019,01:37:00 p. m.,166.68,4.761904762,8.334
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,6.4,Cash,17/03/2019,06:58:00 p. m.,22.62,4.761904762,1.131
286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,9.2,Cash,16/03/2019,07:08:00 p. m.,790.2,4.761904762,39.51
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,$333.95,4.8,Ewallet,16/03/2019,12:43:00 p. m.,318.05,4.761904762,15.9025
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,$814.38,6.9,Ewallet,14/03/2019,08:35:00 p. m.,775.6,4.761904762,38.78
442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,2,2.348,$49.31,7.9,Credit card,14/03/2019,11:21:00 a. m.,46.96,4.761904762,2.348
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,$446.96,5,Ewallet,14/03/2019,04:45:00 p. m.,425.68,4.761904762,21.284
101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,$336.56,7,Credit card,13/03/2019,07:44:00 p. m.,320.53,4.761904762,16.0265
316-01-3952,A,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,$284.92,4.6,Ewallet,13/03/2019,02:16:00 p. m.,271.35,4.761904762,13.5675
175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,$186.23,9.6,Credit card,03/03/2019,05:01:00 p. m.,177.36,4.761904762,8.868
234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,$767.03,8.7,Credit card,03/03/2019,12:25:00 p. m.,730.5,4.761904762,36.525
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,$247.59,6,Credit card,02/03/2019,02:35:00 p. m.,235.8,4.761904762,11.79
326-78-5178,C,Naypyitaw,Member,Male,Food and beverages,91.4,7,31.99,$671.79,9.5,Cash,02/03/2019,10:19:00 a. m.,639.8,4.761904762,31.99
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,$708.23,4.2,Ewallet,02/03/2019,11:25:00 a. m.,674.5,4.761904762,33.725
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,$143.22,8.6,Credit card,02/03/2019,10:31:00 a. m.,136.4,4.761904762,6.82
639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,10.13,$212.73,4.5,Cash,02/03/2019,03:19:00 p. m.,202.6,4.761904762,10.13
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,$507.91,9.1,Cash,28/02/2019,08:18:00 p. m.,483.72,4.761904762,24.186
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,$781.62,5.1,Ewallet,27/02/2019,11:40:00 a. m.,744.4,4.761904762,37.22
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,$197.93,5.6,Ewallet,27/02/2019,06:24:00 p. m.,188.5,4.761904762,9.425
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,9.1,Cash,27/02/2019,03:12:00 p. m.,755.76,4.761904762,37.788
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,$167.58,4.9,Ewallet,26/02/2019,03:10:00 p. m.,159.6,4.761904762,7.98
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,5.5,Cash,26/02/2019,08:26:00 p. m.,206.37,4.761904762,10.3185
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,5.8,Cash,25/02/2019,06:45:00 p. m.,298.8,4.761904762,14.94
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,$263.97,8.7,Ewallet,25/02/2019,01:22:00 p. m.,251.4,4.761904762,12.57
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,$51.04,4.4,Cash,25/02/2019,03:31:00 p. m.,48.61,4.761904762,2.4305
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,$222.01,8.9,Ewallet,24/02/2019,02:26:00 p. m.,211.44,4.761904762,10.572
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,6,Cash,23/02/2019,06:30:00 p. m.,293.88,4.761904762,14.694
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,$311.19,6.4,Ewallet,23/02/2019,08:00:00 p. m.,296.37,4.761904762,14.8185
729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,$37.68,7.9,Credit card,23/02/2019,04:52:00 p. m.,35.89,4.761904762,1.7945
787-56-0757,C,Naypyitaw,Member,Female,Food and beverages,80.36,4,16.072,$337.51,8.3,Credit card,23/02/2019,06:45:00 p. m.,321.44,4.761904762,16.072
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,$31.93,8.4,Credit card,22/02/2019,10:36:00 a. m.,30.41,4.761904762,1.5205
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,$253.26,5.8,Cash,20/02/2019,06:43:00 p. m.,241.2,4.761904762,12.06
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,$418.95,5.9,Credit card,20/02/2019,03:24:00 p. m.,399,4.761904762,19.95
692-92-5582,B,Mandalay,Member,Female,Food and beverages,54.84,3,8.226,$172.75,5.9,Credit card,20/02/2019,01:27:00 p. m.,164.52,4.761904762,8.226
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,$181.88,7.7,Ewallet,20/02/2019,01:06:00 p. m.,173.22,4.761904762,8.661
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,$484.52,9,Credit card,20/02/2019,03:55:00 p. m.,461.45,4.761904762,23.0725
272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,7.1,Cash,19/02/2019,04:23:00 p. m.,164.96,4.761904762,8.248
384-59-6655,A,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,8.4,Cash,19/02/2019,03:07:00 p. m.,887.94,4.761904762,44.397
420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,$374.80,5.5,Credit card,17/02/2019,07:57:00 p. m.,356.95,4.761904762,17.8475
612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,32.384,$680.06,7.4,Credit card,17/02/2019,11:12:00 a. m.,647.68,4.761904762,32.384
634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,$103.64,9.1,Credit card,17/02/2019,05:27:00 p. m.,98.7,4.761904762,4.935
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,$182.43,7.1,Credit card,16/02/2019,10:33:00 a. m.,173.74,4.761904762,8.687
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,$164.43,9.5,Credit card,15/02/2019,01:30:00 p. m.,156.6,4.761904762,7.83
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,7.5,Cash,15/02/2019,10:36:00 a. m.,201.3,4.761904762,10.065
710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,$731.43,4.5,Credit card,15/02/2019,02:15:00 p. m.,696.6,4.761904762,34.83
174-36-3675,C,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,$208.68,5.2,Cash,14/02/2019,05:29:00 p. m.,198.74,4.761904762,9.937
235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,$290.43,8.9,Credit card,14/02/2019,11:26:00 a. m.,276.6,4.761904762,13.83
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,$31.23,8.9,Credit card,13/02/2019,06:15:00 p. m.,29.74,4.761904762,1.487
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,$279.38,6.9,Ewallet,03/02/2019,06:14:00 p. m.,266.08,4.761904762,13.304
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,8.6,Cash,02/02/2019,04:33:00 p. m.,38.42,4.761904762,1.921
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,$554.15,8.4,Cash,02/02/2019,08:29:00 p. m.,527.76,4.761904762,26.388
642-32-2990,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,$115.08,6,Ewallet,02/02/2019,08:48:00 p. m.,109.6,4.761904762,5.48
845-51-0542,B,Mandalay,Member,Male,Food and beverages,46.55,9,20.9475,$439.90,6.4,Ewallet,02/02/2019,03:34:00 p. m.,418.95,4.761904762,20.9475
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,$262.46,5.6,Ewallet,01/02/2019,03:24:00 p. m.,249.96,4.761904762,12.498
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,"$1,034.46",4.5,Ewallet,30/01/2019,08:23:00 p. m.,985.2,4.761904762,49.26
416-13-5917,C,Naypyitaw,Normal,Female,Food and beverages,97.03,5,24.2575,$509.41,9.3,Ewallet,30/01/2019,04:24:00 p. m.,485.15,4.761904762,24.2575
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,$529.52,7.7,Credit card,29/01/2019,10:48:00 a. m.,504.3,4.761904762,25.215
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,$84.75,8.1,Cash,28/01/2019,05:35:00 p. m.,80.71,4.761904762,4.0355
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,$514.77,8,Credit card,27/01/2019,02:36:00 p. m.,490.26,4.761904762,24.513
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,6.2,Cash,27/01/2019,11:17:00 a. m.,541.44,4.761904762,27.072
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,9.1,Cash,26/01/2019,04:04:00 p. m.,157.76,4.761904762,7.888
316-55-4634,B,Mandalay,Member,Male,Food and beverages,80.05,5,20.0125,$420.26,9.4,Credit card,26/01/2019,12:45:00 p. m.,400.25,4.761904762,20.0125
794-42-3736,B,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,$69.99,6.4,Credit card,26/01/2019,02:41:00 p. m.,66.66,4.761904762,3.333
847-38-7188,B,Mandalay,Normal,Female,Food and beverages,96.68,3,14.502,$304.54,6.4,Ewallet,26/01/2019,07:56:00 p. m.,290.04,4.761904762,14.502
145-94-9061,B,Mandalay,Normal,Female,Food and beverages,88.36,5,22.09,463.89,9.6,Cash,25/01/2019,07:48:00 p. m.,441.8,4.761904762,22.09
283-79-9594,B,Mandalay,Normal,Female,Food and beverages,48.51,7,16.9785,$356.55,5.2,Credit card,25/01/2019,01:30:00 p. m.,339.57,4.761904762,16.9785
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,5,Cash,23/01/2019,12:35:00 p. m.,428.67,4.761904762,21.4335
434-83-9547,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,$323.15,7.7,Cash,23/01/2019,11:51:00 a. m.,307.76,4.761904762,15.388
480-63-2856,C,Naypyitaw,Normal,Male,Food and beverages,19.25,8,7.7,$161.70,6.6,Ewallet,23/01/2019,06:37:00 p. m.,154,4.761904762,7.7
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,$620.74,4,Credit card,23/01/2019,11:22:00 a. m.,591.18,4.761904762,29.559
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,$151.52,8,Credit card,22/01/2019,06:08:00 p. m.,144.3,4.761904762,7.215
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,$72.43,4.8,Cash,21/01/2019,08:13:00 p. m.,68.98,4.761904762,3.449
316-68-6352,A,Yangon,Member,Female,Food and beverages,36.36,2,3.636,76.356,7.1,Cash,21/01/2019,10:00:00 a. m.,72.72,4.761904762,3.636
329-62-1586,A,Yangon,Normal,Male,Food and beverages,54.67,3,8.2005,$172.21,8.6,Credit card,21/01/2019,06:00:00 p. m.,164.01,4.761904762,8.2005
728-47-9078,C,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,$250.28,9.8,Cash,19/01/2019,12:46:00 p. m.,238.36,4.761904762,11.918
796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,$323.06,6.5,Cash,19/01/2019,04:31:00 p. m.,307.68,4.761904762,15.384
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,$284.59,9.6,Ewallet,19/01/2019,08:29:00 p. m.,271.04,4.761904762,13.552
894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,$362.71,8.3,Credit card,19/01/2019,07:39:00 p. m.,345.44,4.761904762,17.272
414-12-7047,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,$166.24,8.7,Ewallet,18/01/2019,12:04:00 p. m.,158.32,4.761904762,7.916
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,$137.87,6,Cash,17/01/2019,04:46:00 p. m.,131.3,4.761904762,6.565
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,$121.57,8.9,Ewallet,17/01/2019,10:37:00 a. m.,115.78,4.761904762,5.789
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,$852.71,6.3,Credit card,17/01/2019,01:01:00 p. m.,812.1,4.761904762,40.605
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,7.6,Cash,16/01/2019,02:42:00 p. m.,473.4,4.761904762,23.67
677-11-0152,C,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.307,8.8,Cash,16/01/2019,06:08:00 p. m.,839.34,4.761904762,41.967
450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,4.36,$91.56,8.1,Cash,15/01/2019,07:25:00 p. m.,87.2,4.761904762,4.36
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,$175.92,7,Credit card,15/01/2019,10:54:00 a. m.,167.54,4.761904762,8.377
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,$89.07,8.8,Ewallet,14/01/2019,03:20:00 p. m.,84.83,4.761904762,4.2415
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,$133.43,6.2,Ewallet,14/01/2019,02:43:00 p. m.,127.08,4.761904762,6.354
785-13-7708,B,Mandalay,Normal,Male,Food and beverages,73.06,7,25.571,$536.99,4.2,Credit card,14/01/2019,07:06:00 p. m.,511.42,4.761904762,25.571
868-52-7573,B,Mandalay,Normal,Female,Food and beverages,99.69,5,24.9225,523.3725,9.9,Cash,14/01/2019,12:09:00 p. m.,498.45,4.761904762,24.9225
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,$152.02,8.1,Credit card,13/01/2019,07:55:00 p. m.,144.78,4.761904762,7.239
784-08-0310,C,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,7.6,Cash,13/01/2019,01:58:00 p. m.,84.16,4.761904762,4.208
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,$314.54,4.2,Ewallet,03/01/2019,03:32:00 p. m.,299.56,4.761904762,14.978
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,$56.41,6.4,Ewallet,03/01/2019,08:03:00 p. m.,53.72,4.761904762,2.686
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,$551.12,5.1,Ewallet,02/01/2019,06:43:00 p. m.,524.88,4.761904762,26.244
870-76-1733,A,Yangon,Member,Female,Food and beverages,14.23,5,3.5575,$74.71,4.4,Credit card,02/01/2019,10:08:00 a. m.,71.15,4.761904762,3.5575
